VALOR,UNIDAD,VIGENCIADESDE,VIGENCIAHASTA
3050.31,COP,2016-03-23,23/03/2016
3058.8,COP,2016-03-24,28/03/2016
3047.85,COP,2016-03-29,29/03/2016
3052.33,COP,2016-03-30,30/03/2016
3022.35,COP,2016-03-31,31/03/2016
3382.2,COP,2016-04-02,4/2/2016
3203.03,COP,2016-04-03,4/3/2016
2895.51,COP,2016-04-05,4/5/2016
3017.71,COP,2016-04-06,7/6/2016
3110.43,COP,2016-04-08,4/8/2016
2937.23,COP,2016-04-10,4/10/2016
3071.12,COP,2016-04-11,4/11/2016
3036.57,COP,2016-04-13,13/04/2016
3006.35,COP,2016-04-14,14/04/2016
3000.78,COP,2016-04-15,15/04/2016
2999.38,COP,2016-04-16,18/04/2016
2995.86,COP,2016-04-19,19/04/2016
2912.2,COP,2016-04-20,20/04/2016
2899.92,COP,2016-04-21,21/04/2016
2928.7,COP,2016-04-22,22/04/2016
2939.7,COP,2016-04-23,25/04/2016
2962.08,COP,2016-04-26,26/04/2016
2945.37,COP,2016-04-27,27/04/2016
2943.23,COP,2016-04-28,28/04/2016
2885.72,COP,2016-04-29,29/04/2016
2851.14,COP,2016-04-30,2/5/2016
3213.24,COP,2016-05-01,5/1/2016
3315.75,COP,2016-05-02,5/2/2016
3163.25,COP,2016-05-03,7/3/2016
3066.94,COP,2016-05-04,5/4/2016
2942.16,COP,2016-05-05,5/5/2016
3079.83,COP,2016-05-08,5/8/2016
2963.06,COP,2016-05-10,5/10/2016
3070.4,COP,2016-05-11,8/11/2016
2934.88,COP,2016-05-13,13/05/2016
2983.82,COP,2016-05-14,16/05/2016
3007.74,COP,2016-05-17,17/05/2016
3020.89,COP,2016-05-18,18/05/2016
3031.48,COP,2016-05-19,19/05/2016
3056.06,COP,2016-05-20,20/05/2016
3047.99,COP,2016-05-21,23/05/2016
3058.25,COP,2016-05-24,24/05/2016
3059.92,COP,2016-05-25,25/05/2016
3061.89,COP,2016-05-26,26/05/2016
3054.6,COP,2016-05-27,27/05/2016
3069.17,COP,2016-05-28,31/05/2016
3203.86,COP,2016-06-01,6/1/2016
3320.49,COP,2016-06-02,8/2/2016
3085.82,COP,2016-06-04,6/4/2016
2952.37,COP,2016-06-05,6/5/2016
2966.87,COP,2016-06-07,6/7/2016
3052.8,COP,2016-06-08,8/8/2016
2964.93,COP,2016-06-10,6/10/2016
3049.47,COP,2016-06-12,6/12/2016
2990.35,COP,2016-06-14,14/06/2016
3003.28,COP,2016-06-15,15/06/2016
2989.56,COP,2016-06-16,16/06/2016
3019.12,COP,2016-06-17,17/06/2016
3010.91,COP,2016-06-18,20/06/2016
2972.97,COP,2016-06-21,21/06/2016
2976.29,COP,2016-06-22,22/06/2016
2944.06,COP,2016-06-23,23/06/2016
2897.53,COP,2016-06-24,24/06/2016
2972.92,COP,2016-06-25,27/06/2016
3022.78,COP,2016-06-28,28/06/2016
3005.18,COP,2016-06-29,29/06/2016
2916.15,COP,2016-06-30,30/06/2016
3250.69,COP,2016-07-01,7/1/2016
3081.39,COP,2016-07-04,7/4/2016
2969.62,COP,2016-07-05,10/5/2016
3003.2,COP,2016-07-07,7/7/2016
2887.64,COP,2016-07-09,7/9/2016
2924.8,COP,2016-07-10,7/10/2016
3015.47,COP,2016-07-12,7/12/2016
2911.91,COP,2016-07-13,13/07/2016
2936.53,COP,2016-07-14,14/07/2016
2923.07,COP,2016-07-15,15/07/2016
2923.46,COP,2016-07-16,18/07/2016
2928.3,COP,2016-07-19,19/07/2016
2931.08,COP,2016-07-20,21/07/2016
2928.67,COP,2016-07-22,22/07/2016
2942.65,COP,2016-07-23,25/07/2016
2997.25,COP,2016-07-26,26/07/2016
3055.15,COP,2016-07-27,27/07/2016
3073.52,COP,2016-07-28,28/07/2016
3091.78,COP,2016-07-29,29/07/2016
3081.75,COP,2016-07-30,1/8/2016
3287.28,COP,2016-08-01,8/1/2016
3135.28,COP,2016-08-03,8/3/2016
3109.6,COP,2016-08-04,8/4/2016
2950.95,COP,2016-08-06,8/6/2016
2986.49,COP,2016-08-07,8/7/2016
2840.38,COP,2016-08-09,8/9/2016
2913.96,COP,2016-08-10,11/10/2016
2989.71,COP,2016-08-12,9/12/2016
2908.67,COP,2016-08-13,16/08/2016
2905.3,COP,2016-08-17,17/08/2016
2918.07,COP,2016-08-18,18/08/2016
2884.02,COP,2016-08-19,19/08/2016
2867.37,COP,2016-08-20,22/08/2016
2883.89,COP,2016-08-23,23/08/2016
2909.1,COP,2016-08-24,24/08/2016
2938.28,COP,2016-08-25,25/08/2016
2915.67,COP,2016-08-26,26/08/2016
2882.69,COP,2016-08-27,29/08/2016
2924.29,COP,2016-08-30,30/08/2016
2933.82,COP,2016-08-31,31/08/2016
3268.37,COP,2016-09-01,12/1/2016
3367.02,COP,2016-09-02,9/2/2016
3155.9,COP,2016-09-03,9/3/2016
3076.29,COP,2016-09-04,11/4/2016
2905.23,COP,2016-09-06,9/6/2016
2952.64,COP,2016-09-07,11/7/2016
2992.5,COP,2016-09-08,9/8/2016
2846.13,COP,2016-09-09,9/9/2016
2984.78,COP,2016-09-11,9/11/2016
2942.29,COP,2016-09-13,13/09/2016
2976.19,COP,2016-09-14,14/09/2016
2972.65,COP,2016-09-15,15/09/2016
2938.5,COP,2016-09-16,16/09/2016
2956.58,COP,2016-09-17,19/09/2016
2928.18,COP,2016-09-20,20/09/2016
2911.11,COP,2016-09-21,21/09/2016
2894.15,COP,2016-09-22,22/09/2016
2862.52,COP,2016-09-23,23/09/2016
2917.95,COP,2016-09-24,26/09/2016
2917.58,COP,2016-09-27,27/09/2016
2921.99,COP,2016-09-28,28/09/2016
2914.11,COP,2016-09-29,29/09/2016
2879.95,COP,2016-09-30,30/09/2016
3391.93,COP,2016-10-02,10/2/2016
3192.49,COP,2016-10-03,10/3/2016
2942.13,COP,2016-10-06,10/6/2016
2974.31,COP,2016-10-08,10/8/2016
2899.29,COP,2016-10-09,12/9/2016
3012.12,COP,2016-10-11,10/11/2016
3002.8,COP,2016-10-12,12/12/2016
2919.18,COP,2016-10-13,13/10/2016
2930.78,COP,2016-10-14,14/10/2016
2915.67,COP,2016-10-15,18/10/2016
2905.93,COP,2016-10-19,19/10/2016
2914.15,COP,2016-10-20,20/10/2016
2934.03,COP,2016-10-21,21/10/2016
2944.25,COP,2016-10-22,24/10/2016
2929.83,COP,2016-10-25,25/10/2016
2941.34,COP,2016-10-26,26/10/2016
2965.18,COP,2016-10-27,27/10/2016
2966.61,COP,2016-10-28,28/10/2016
2967.66,COP,2016-10-29,31/10/2016
3385.65,COP,2016-11-02,11/2/2016
3204.27,COP,2016-11-03,11/3/2016
2979.54,COP,2016-11-05,11/5/2016
2969.83,COP,2016-11-06,13/06/2016
2954.9,COP,2016-11-08,11/8/2016
3100.12,COP,2016-11-11,15/11/2016
3124.91,COP,2016-11-16,16/11/2016
3131.11,COP,2016-11-17,17/11/2016
3135.65,COP,2016-11-18,18/11/2016
3163.49,COP,2016-11-19,21/11/2016
3144.72,COP,2016-11-22,22/11/2016
3139.76,COP,2016-11-23,23/11/2016
3187.97,COP,2016-11-24,25/11/2016
3170.64,COP,2016-11-26,28/11/2016
3142.2,COP,2016-11-29,29/11/2016
3165.09,COP,2016-11-30,30/11/2016
3434.89,COP,2016-12-02,12/2/2016
3164.12,COP,2016-12-03,14/03/2016
3057.96,COP,2016-12-04,12/4/2016
2956.82,COP,2016-12-05,12/5/2016
2929.81,COP,2016-12-07,12/7/2016
2911.26,COP,2016-12-08,12/8/2016
2919.51,COP,2016-12-10,12/10/2016
2984.02,COP,2016-12-13,13/12/2016
2982.29,COP,2016-12-14,14/12/2016
2964.56,COP,2016-12-15,15/12/2016
3000.47,COP,2016-12-16,16/12/2016
2997.2,COP,2016-12-17,19/12/2016
3019.44,COP,2016-12-20,20/12/2016
2988.06,COP,2016-12-21,21/12/2016
2989.14,COP,2016-12-22,22/12/2016
2996.03,COP,2016-12-23,23/12/2016
2996.6,COP,2016-12-24,27/12/2016
2992.81,COP,2016-12-28,28/12/2016
3019.72,COP,2016-12-29,29/12/2016
3000.71,COP,2016-12-30,3/1/2017
2921.9,COP,2017-01-02,1/2/2017
2919.17,COP,2017-01-03,1/3/2017
2885.57,COP,2017-01-04,3/4/2017
2921,COP,2017-01-06,1/6/2017
3050.43,COP,2017-01-07,5/7/2017
2997.59,COP,2017-01-08,1/8/2017
2948.09,COP,2017-01-09,1/9/2017
3039.19,COP,2017-01-11,1/11/2017
3006.04,COP,2017-01-12,1/12/2017
2930.19,COP,2017-01-13,13/01/2017
2935.96,COP,2017-01-14,17/01/2017
2924.77,COP,2017-01-18,18/01/2017
2934.58,COP,2017-01-19,19/01/2017
2938.24,COP,2017-01-20,20/01/2017
2927.91,COP,2017-01-21,23/01/2017
2908.53,COP,2017-01-24,24/01/2017
2932.01,COP,2017-01-25,25/01/2017
2927.53,COP,2017-01-26,26/01/2017
2936.72,COP,2017-01-27,27/01/2017
2930.17,COP,2017-01-28,30/01/2017
2936.66,COP,2017-01-31,31/01/2017
2906.78,COP,2017-02-02,2/2/2017
2935.75,COP,2017-02-03,2/3/2017
2895.73,COP,2017-02-06,2/6/2017
2973.03,COP,2017-02-08,2/8/2017
2936.07,COP,2017-02-09,5/9/2017
3038.56,COP,2017-02-11,2/11/2017
3005.76,COP,2017-02-12,4/12/2017
2875.46,COP,2017-02-14,14/02/2017
2867.64,COP,2017-02-15,15/02/2017
2876.03,COP,2017-02-16,16/02/2017
2875.68,COP,2017-02-17,17/02/2017
2902.81,COP,2017-02-18,21/02/2017
2902.68,COP,2017-02-22,22/02/2017
2893.55,COP,2017-02-23,23/02/2017
2871.67,COP,2017-02-24,24/02/2017
2886.52,COP,2017-02-25,27/02/2017
2896.27,COP,2017-02-28,28/02/2017
2882.2,COP,2017-03-02,3/2/2017
2960.91,COP,2017-03-03,3/3/2017
2945.53,COP,2017-03-05,3/5/2017
2894.72,COP,2017-03-06,5/6/2017
2964.66,COP,2017-03-08,3/8/2017
2949.33,COP,2017-03-10,3/10/2017
3054.38,COP,2017-03-11,3/11/2017
2987.93,COP,2017-03-14,14/03/2017
2997.73,COP,2017-03-15,15/03/2017
2972.61,COP,2017-03-16,16/03/2017
2923.96,COP,2017-03-17,17/03/2017
2912.53,COP,2017-03-18,21/03/2017
2904.87,COP,2017-03-22,22/03/2017
2936.82,COP,2017-03-23,23/03/2017
2921.25,COP,2017-03-24,24/03/2017
2899.94,COP,2017-03-25,27/03/2017
2913.48,COP,2017-03-28,28/03/2017
2911.99,COP,2017-03-29,29/03/2017
2888.02,COP,2017-03-30,30/03/2017
2880.24,COP,2017-03-31,31/03/2017
2981.06,COP,2017-04-01,4/1/2017
2855.8,COP,2017-04-02,6/2/2017
2977.43,COP,2017-04-03,6/3/2017
2866.87,COP,2017-04-04,4/4/2017
2930.17,COP,2017-04-05,4/5/2017
2954.54,COP,2017-04-08,4/8/2017
2953.81,COP,2017-04-10,4/10/2017
3055.57,COP,2017-04-11,7/11/2017
2872.55,COP,2017-04-13,17/04/2017
2854.89,COP,2017-04-18,18/04/2017
2837.9,COP,2017-04-19,19/04/2017
2856.48,COP,2017-04-20,20/04/2017
2863.39,COP,2017-04-21,21/04/2017
2868.89,COP,2017-04-22,24/04/2017
2871.98,COP,2017-04-25,25/04/2017
2899.13,COP,2017-04-26,26/04/2017
2928.07,COP,2017-04-27,27/04/2017
2944.31,COP,2017-04-28,28/04/2017
2947.85,COP,2017-04-29,2/5/2017
2965.36,COP,2017-05-01,5/1/2017
2869.32,COP,2017-05-04,5/4/2017
2967.44,COP,2017-05-05,5/5/2017
2974.39,COP,2017-05-08,8/8/2017
2945.59,COP,2017-05-10,5/10/2017
2993.49,COP,2017-05-12,5/12/2017
2918.69,COP,2017-05-13,15/05/2017
2883.87,COP,2017-05-16,16/05/2017
2873.22,COP,2017-05-17,17/05/2017
2893.4,COP,2017-05-18,18/05/2017
2932.16,COP,2017-05-19,19/05/2017
2889.45,COP,2017-05-20,22/05/2017
2895.12,COP,2017-05-23,23/05/2017
2904.61,COP,2017-05-24,24/05/2017
2905.29,COP,2017-05-25,25/05/2017
2911.66,COP,2017-05-26,26/05/2017
2913.47,COP,2017-05-27,30/05/2017
2920.42,COP,2017-05-31,31/05/2017
2941.08,COP,2017-06-01,6/1/2017
2857.65,COP,2017-06-04,6/4/2017
2961.78,COP,2017-06-05,8/5/2017
2895.85,COP,2017-06-06,6/6/2017
3068.93,COP,2017-06-07,6/7/2017
2923.49,COP,2017-06-09,6/9/2017
2926.82,COP,2017-06-10,6/10/2017
2996.53,COP,2017-06-12,6/12/2017
2929.2,COP,2017-06-13,13/06/2017
2933.13,COP,2017-06-14,14/06/2017
2924.75,COP,2017-06-15,15/06/2017
2953.83,COP,2017-06-16,16/06/2017
2961.68,COP,2017-06-17,20/06/2017
3029.53,COP,2017-06-21,21/06/2017
3053.9,COP,2017-06-22,22/06/2017
3035.83,COP,2017-06-23,23/06/2017
3010.68,COP,2017-06-24,27/06/2017
3025.28,COP,2017-06-28,28/06/2017
3023.64,COP,2017-06-29,29/06/2017
3038.26,COP,2017-06-30,30/06/2017
2919.01,COP,2017-07-01,10/1/2017
2853.99,COP,2017-07-02,7/2/2017
2966.67,COP,2017-07-03,7/3/2017
2853.1,COP,2017-07-04,7/4/2017
2893.76,COP,2017-07-06,7/6/2017
3084.19,COP,2017-07-07,7/7/2017
2919.5,COP,2017-07-09,7/9/2017
2942.19,COP,2017-07-10,10/10/2017
3007.07,COP,2017-07-12,7/12/2017
3052.3,COP,2017-07-13,13/07/2017
3043.6,COP,2017-07-14,14/07/2017
3019.56,COP,2017-07-15,17/07/2017
3030.6,COP,2017-07-18,18/07/2017
3013.26,COP,2017-07-19,19/07/2017
3010,COP,2017-07-20,21/07/2017
3010.77,COP,2017-07-22,24/07/2017
3023.67,COP,2017-07-25,25/07/2017
3026.55,COP,2017-07-26,26/07/2017
3026.22,COP,2017-07-27,27/07/2017
3002.94,COP,2017-07-28,28/07/2017
2995.23,COP,2017-07-29,31/07/2017
2867.76,COP,2017-08-02,8/2/2017
2972.44,COP,2017-08-03,8/3/2017
2858,COP,2017-08-04,10/4/2017
2907.1,COP,2017-08-06,8/6/2017
3092.65,COP,2017-08-07,10/7/2017
2907.96,COP,2017-08-09,8/9/2017
3026.94,COP,2017-08-11,8/11/2017
3016.18,COP,2017-08-12,11/12/2017
2966.54,COP,2017-08-15,15/08/2017
2974.7,COP,2017-08-16,16/08/2017
2967.32,COP,2017-08-17,17/08/2017
2980.03,COP,2017-08-18,18/08/2017
2994.39,COP,2017-08-19,22/08/2017
2986.83,COP,2017-08-23,23/08/2017
2986.88,COP,2017-08-24,24/08/2017
2972.98,COP,2017-08-25,25/08/2017
2933.96,COP,2017-08-26,28/08/2017
2934.23,COP,2017-08-29,29/08/2017
2940.35,COP,2017-08-30,30/08/2017
2937.09,COP,2017-08-31,31/08/2017
2879.49,COP,2017-09-02,9/2/2017
2987.88,COP,2017-09-03,9/3/2017
2959.26,COP,2017-09-05,9/5/2017
2919.82,COP,2017-09-06,9/6/2017
2994.62,COP,2017-09-08,9/8/2017
2909.15,COP,2017-09-09,11/9/2017
3017.78,COP,2017-09-11,9/11/2017
2923.03,COP,2017-09-13,13/09/2017
2909.52,COP,2017-09-14,14/09/2017
2905.98,COP,2017-09-15,15/09/2017
2897.83,COP,2017-09-16,18/09/2017
2906.06,COP,2017-09-19,19/09/2017
2904.6,COP,2017-09-20,20/09/2017
2893.18,COP,2017-09-21,21/09/2017
2913.96,COP,2017-09-22,22/09/2017
2900.73,COP,2017-09-23,25/09/2017
2924.57,COP,2017-09-26,26/09/2017
2930.7,COP,2017-09-27,27/09/2017
2940.66,COP,2017-09-28,28/09/2017
2941.07,COP,2017-09-29,29/09/2017
2936.67,COP,2017-09-30,2/10/2017
2862.63,COP,2017-10-02,10/2/2017
3004.43,COP,2017-10-03,10/3/2017
2967.24,COP,2017-10-05,10/5/2017
2919.58,COP,2017-10-06,12/6/2017
3011.14,COP,2017-10-08,10/8/2017
3015.52,COP,2017-10-11,10/11/2017
2949.69,COP,2017-10-13,13/10/2017
2932.05,COP,2017-10-14,17/10/2017
2944.27,COP,2017-10-18,18/10/2017
2935.66,COP,2017-10-19,19/10/2017
2921.92,COP,2017-10-20,20/10/2017
2936.66,COP,2017-10-21,23/10/2017
2947.69,COP,2017-10-24,24/10/2017
2971.36,COP,2017-10-25,25/10/2017
2989.39,COP,2017-10-26,26/10/2017
3008.8,COP,2017-10-27,27/10/2017
3009.85,COP,2017-10-28,30/10/2017
3011.44,COP,2017-10-31,31/10/2017
2949.6,COP,2017-11-01,11/1/2017
2851.98,COP,2017-11-02,13/02/2017
2980.83,COP,2017-11-03,13/03/2017
2867.13,COP,2017-11-04,11/4/2017
2949.35,COP,2017-11-05,11/5/2017
3067.33,COP,2017-11-07,11/7/2017
2994.85,COP,2017-11-08,11/8/2017
2947.06,COP,2017-11-10,11/10/2017
3004.88,COP,2017-11-11,14/11/2017
3016.7,COP,2017-11-15,15/11/2017
3023.88,COP,2017-11-16,16/11/2017
3015.79,COP,2017-11-17,17/11/2017
3003.19,COP,2017-11-18,20/11/2017
3011.32,COP,2017-11-21,21/11/2017
3001.07,COP,2017-11-22,22/11/2017
2982.73,COP,2017-11-23,24/11/2017
2976.39,COP,2017-11-25,27/11/2017
2986.84,COP,2017-11-28,28/11/2017
3003.94,COP,2017-11-29,29/11/2017
3006.09,COP,2017-11-30,30/11/2017
2980.8,COP,2017-12-01,12/1/2017
2868.6,COP,2017-12-04,12/4/2017
2933.92,COP,2017-12-05,12/5/2017
3067.73,COP,2017-12-07,12/7/2017
2984.99,COP,2017-12-08,14/08/2017
2916.1,COP,2017-12-09,12/9/2017
2953.77,COP,2017-12-10,12/10/2017
3013.99,COP,2017-12-12,12/12/2017
3029.75,COP,2017-12-13,13/12/2017
3015.41,COP,2017-12-14,14/12/2017
2999.07,COP,2017-12-15,15/12/2017
2996.61,COP,2017-12-16,18/12/2017
2975.59,COP,2017-12-19,19/12/2017
2972.05,COP,2017-12-20,20/12/2017
2965.77,COP,2017-12-21,21/12/2017
2963.58,COP,2017-12-22,22/12/2017
2962.14,COP,2017-12-23,26/12/2017
2962.26,COP,2017-12-27,27/12/2017
2971.63,COP,2017-12-28,28/12/2017
2984,COP,2017-12-29,2/1/2018
2835.05,COP,2018-01-02,1/2/2018
2867.94,COP,2018-01-03,1/3/2018
2809.92,COP,2018-01-05,2/5/2018
2889.32,COP,2018-01-06,1/6/2018
2886.8,COP,2018-01-08,1/8/2018
3053.14,COP,2018-01-09,4/9/2018
3219.85,COP,2018-01-11,1/11/2018
3235.27,COP,2018-01-12,3/12/2018
2855.86,COP,2018-01-13,16/01/2018
2868.03,COP,2018-01-17,17/01/2018
2851.13,COP,2018-01-18,18/01/2018
2836.85,COP,2018-01-19,19/01/2018
2851.75,COP,2018-01-20,22/01/2018
2854.2,COP,2018-01-23,23/01/2018
2858.5,COP,2018-01-24,24/01/2018
2820.53,COP,2018-01-25,25/01/2018
2783.13,COP,2018-01-26,26/01/2018
2805.12,COP,2018-01-27,29/01/2018
2842.67,COP,2018-01-30,30/01/2018
2844.14,COP,2018-01-31,31/01/2018
2806.67,COP,2018-02-02,2/2/2018
2879.05,COP,2018-02-03,2/3/2018
2868.22,COP,2018-02-06,5/6/2018
2892.62,COP,2018-02-08,2/8/2018
2993.74,COP,2018-02-10,2/10/2018
3193.8,COP,2018-02-11,2/11/2018
2904.29,COP,2018-02-13,13/02/2018
2904.71,COP,2018-02-14,14/02/2018
2895.79,COP,2018-02-15,15/02/2018
2851.74,COP,2018-02-16,16/02/2018
2853.16,COP,2018-02-17,20/02/2018
2862.01,COP,2018-02-21,21/02/2018
2877.94,COP,2018-02-22,22/02/2018
2877.04,COP,2018-02-23,23/02/2018
2849.59,COP,2018-02-24,26/02/2018
2849.91,COP,2018-02-27,27/02/2018
2855.93,COP,2018-02-28,28/02/2018
2940.94,COP,2018-03-01,3/1/2018
2832.13,COP,2018-03-02,5/2/2018
2879.15,COP,2018-03-03,5/3/2018
2792.96,COP,2018-03-04,3/4/2018
2831.99,COP,2018-03-05,3/5/2018
2904.9,COP,2018-03-08,3/8/2018
3005.5,COP,2018-03-10,3/10/2018
3177.57,COP,2018-03-11,6/11/2018
2851.84,COP,2018-03-13,13/03/2018
2848.38,COP,2018-03-14,14/03/2018
2845.76,COP,2018-03-15,15/03/2018
2850.04,COP,2018-03-16,16/03/2018
2852.48,COP,2018-03-17,20/03/2018
2866.92,COP,2018-03-21,21/03/2018
2850.69,COP,2018-03-22,22/03/2018
2857.88,COP,2018-03-23,23/03/2018
2849.01,COP,2018-03-24,26/03/2018
2816.33,COP,2018-03-27,27/03/2018
2780.04,COP,2018-03-28,28/03/2018
2780.47,COP,2018-03-29,2/4/2018
2908.68,COP,2018-04-01,4/1/2018
2778.27,COP,2018-04-04,4/4/2018
2857.85,COP,2018-04-05,4/5/2018
2909.83,COP,2018-04-07,5/7/2018
2898.99,COP,2018-04-08,6/8/2018
3012.65,COP,2018-04-10,4/10/2018
3196.15,COP,2018-04-12,4/12/2018
2710.03,COP,2018-04-13,13/04/2018
2705.34,COP,2018-04-14,16/04/2018
2726.47,COP,2018-04-17,17/04/2018
2725.66,COP,2018-04-18,18/04/2018
2705.64,COP,2018-04-19,19/04/2018
2724.47,COP,2018-04-20,20/04/2018
2757.96,COP,2018-04-21,23/04/2018
2799.45,COP,2018-04-24,24/04/2018
2785.22,COP,2018-04-25,25/04/2018
2820.29,COP,2018-04-26,26/04/2018
2812.83,COP,2018-04-27,27/04/2018
2806.28,COP,2018-04-28,30/04/2018
2885.76,COP,2018-05-01,5/1/2018
2791.57,COP,2018-05-04,5/4/2018
2843.41,COP,2018-05-05,7/5/2018
3088.47,COP,2018-05-09,5/9/2018
3028.16,COP,2018-05-10,5/10/2018
3174.11,COP,2018-05-12,5/12/2018
2889.87,COP,2018-05-16,16/05/2018
2865.37,COP,2018-05-17,17/05/2018
2886.23,COP,2018-05-18,18/05/2018
2925.67,COP,2018-05-19,21/05/2018
2897.37,COP,2018-05-22,22/05/2018
2851.42,COP,2018-05-23,23/05/2018
2863.24,COP,2018-05-24,24/05/2018
2863.12,COP,2018-05-25,25/05/2018
2887.16,COP,2018-05-26,29/05/2018
2893.82,COP,2018-05-30,30/05/2018
2879.32,COP,2018-05-31,31/05/2018
2898.32,COP,2018-06-01,9/1/2018
2843.6,COP,2018-06-02,6/2/2018
2859.09,COP,2018-06-03,6/3/2018
2787.36,COP,2018-06-04,6/4/2018
2865.37,COP,2018-06-06,6/6/2018
2885.53,COP,2018-06-07,6/7/2018
3100.37,COP,2018-06-09,6/9/2018
3031.31,COP,2018-06-10,9/10/2018
3162.29,COP,2018-06-12,6/12/2018
2857.11,COP,2018-06-13,13/06/2018
2859.17,COP,2018-06-14,14/06/2018
2859.78,COP,2018-06-15,15/06/2018
2890.06,COP,2018-06-16,18/06/2018
2919.14,COP,2018-06-19,19/06/2018
2931.78,COP,2018-06-20,20/06/2018
2916.49,COP,2018-06-21,21/06/2018
2944.82,COP,2018-06-22,22/06/2018
2918.22,COP,2018-06-23,25/06/2018
2927.67,COP,2018-06-26,26/06/2018
2924.1,COP,2018-06-27,27/06/2018
2934.91,COP,2018-06-28,28/06/2018
2945.09,COP,2018-06-29,29/06/2018
2930.8,COP,2018-06-30,3/7/2018
2844.83,COP,2018-07-02,7/2/2018
2845.05,COP,2018-07-03,7/3/2018
2791.88,COP,2018-07-04,9/4/2018
2828.42,COP,2018-07-06,7/6/2018
2867.94,COP,2018-07-07,9/7/2018
2898.86,COP,2018-07-08,8/8/2018
3089.47,COP,2018-07-09,7/9/2018
3154.55,COP,2018-07-11,7/11/2018
3187.86,COP,2018-07-12,7/12/2018
2882.02,COP,2018-07-13,13/07/2018
2861.7,COP,2018-07-14,16/07/2018
2868.96,COP,2018-07-17,17/07/2018
2878.28,COP,2018-07-18,18/07/2018
2876.93,COP,2018-07-19,19/07/2018
2883.81,COP,2018-07-20,23/07/2018
2897.73,COP,2018-07-24,24/07/2018
2898.36,COP,2018-07-25,25/07/2018
2882.84,COP,2018-07-26,26/07/2018
2886.21,COP,2018-07-27,27/07/2018
2880.79,COP,2018-07-28,30/07/2018
2875.72,COP,2018-07-31,31/07/2018
2830.89,COP,2018-08-02,8/2/2018
2858.88,COP,2018-08-03,8/3/2018
2817.2,COP,2018-08-05,8/5/2018
2835.78,COP,2018-08-06,8/6/2018
3070.15,COP,2018-08-09,10/9/2018
3140.25,COP,2018-08-11,8/11/2018
3153.29,COP,2018-08-12,10/12/2018
2983.93,COP,2018-08-14,14/08/2018
3002.66,COP,2018-08-15,15/08/2018
3046.76,COP,2018-08-16,16/08/2018
3019.55,COP,2018-08-17,17/08/2018
3024.02,COP,2018-08-18,21/08/2018
2990.78,COP,2018-08-22,22/08/2018
2965.45,COP,2018-08-23,23/08/2018
2980.64,COP,2018-08-24,24/08/2018
2958.45,COP,2018-08-25,27/08/2018
2934.31,COP,2018-08-28,28/08/2018
2966,COP,2018-08-29,29/08/2018
2999.57,COP,2018-08-30,30/08/2018
3027.39,COP,2018-08-31,31/08/2018
2862.78,COP,2018-09-02,9/2/2018
2871.36,COP,2018-09-03,9/3/2018
2866,COP,2018-09-05,9/5/2018
2855.8,COP,2018-09-06,12/6/2018
2908.9,COP,2018-09-08,9/8/2018
3145.39,COP,2018-09-11,9/11/2018
3055.01,COP,2018-09-13,13/09/2018
3019.38,COP,2018-09-14,14/09/2018
3026.05,COP,2018-09-15,17/09/2018
3013.38,COP,2018-09-18,18/09/2018
3007.03,COP,2018-09-19,19/09/2018
3018.63,COP,2018-09-20,20/09/2018
3014.18,COP,2018-09-21,21/09/2018
3006.96,COP,2018-09-22,24/09/2018
2991.9,COP,2018-09-25,25/09/2018
3001.88,COP,2018-09-26,26/09/2018
3000.14,COP,2018-09-27,27/09/2018
2989.58,COP,2018-09-28,28/09/2018
2972.18,COP,2018-09-29,1/10/2018
2914.37,COP,2018-10-01,10/1/2018
2908.7,COP,2018-10-02,12/2/2018
2866.93,COP,2018-10-03,12/3/2018
2781.95,COP,2018-10-04,10/4/2018
2859.51,COP,2018-10-05,10/5/2018
2881.09,COP,2018-10-07,10/7/2018
2919.44,COP,2018-10-08,10/8/2018
3057.55,COP,2018-10-10,10/10/2018
3176.89,COP,2018-10-11,13/11/2018
3088.78,COP,2018-10-13,16/10/2018
3055.93,COP,2018-10-17,17/10/2018
3056.37,COP,2018-10-18,18/10/2018
3088.47,COP,2018-10-19,19/10/2018
3079.88,COP,2018-10-20,22/10/2018
3087.58,COP,2018-10-23,23/10/2018
3110.2,COP,2018-10-24,24/10/2018
3149.7,COP,2018-10-25,25/10/2018
3167.18,COP,2018-10-26,26/10/2018
3185.26,COP,2018-10-27,29/10/2018
3188.69,COP,2018-10-30,30/10/2018
3202.44,COP,2018-10-31,31/10/2018
2895.69,COP,2018-11-01,11/1/2018
2767.82,COP,2018-11-04,11/4/2018
2822.37,COP,2018-11-05,11/5/2018
2872.62,COP,2018-11-07,11/7/2018
2940.95,COP,2018-11-08,13/08/2018
3069.49,COP,2018-11-09,11/9/2018
3090.3,COP,2018-11-10,11/10/2018
3176.12,COP,2018-11-12,11/12/2018
3197.2,COP,2018-11-14,14/11/2018
3194.7,COP,2018-11-15,15/11/2018
3198.29,COP,2018-11-16,16/11/2018
3173.59,COP,2018-11-17,19/11/2018
3178.81,COP,2018-11-20,20/11/2018
3189.51,COP,2018-11-21,21/11/2018
3196.26,COP,2018-11-22,23/11/2018
3223.95,COP,2018-11-24,26/11/2018
3240.65,COP,2018-11-27,27/11/2018
3250.56,COP,2018-11-28,28/11/2018
